sample_index,hardware_time,dt_hw,read_time,dt_read,batch_time,dt_batch,Fx,Fy,Fz,Tx,Ty,Tz
1579,3.158000000,0.002000000,3.159934374,0.002141544,3.159932394,0.002141697,0.599966785,-0.314256217,-14.058513727,0.016672856,0.000459457,0.006684692
1580,3.160000000,0.002000000,3.162052016,0.002117642,3.162050172,0.002117778,0.608033805,-0.328333682,-14.069140158,0.016675102,0.000295459,0.006681060
1581,3.162000000,0.002000000,3.163130153,0.001078137,3.163129109,0.001078937,0.607929879,-0.339931461,-14.059158162,0.016822009,0.000382348,0.006707594
1582,3.164000000,0.002000000,3.165239726,0.002109573,3.165237358,0.002108249,0.608078689,-0.318936733,-14.075776312,0.016863510,0.000399206,0.006629564
1583,3.166000000,0.002000000,3.167354397,0.002114671,3.167352079,0.002114721,0.604085207,-0.339648763,-14.102928916,0.016720117,0.000431431,0.006627729
1584,3.168000000,0.002000000,3.169477834,0.002123437,3.169475524,0.002123445,0.602115516,-0.338597882,-14.099578559,0.016526249,0.000380339,0.006514247
1585,3.170000000,0.002000000,3.171647070,0.002169236,3.171644765,0.002169241,0.612178198,-0.356117248,-14.110329622,0.016864836,0.000295825,0.006512389
1586,3.172000000,0.002000000,3.173785370,0.002138300,3.173783207,0.002138442,0.606162636,-0.340663482,-14.130106132,0.016520930,0.000540627,0.006406621
1587,3.174000000,0.002000000,3.175936624,0.002151254,3.175934527,0.002151320,0.615966924,-0.341695032,-14.123560336,0.016231363,0.000764712,0.006351461
1588,3.176000000,0.002000000,3.178056419,0.002119795,3.178054400,0.002119873,0.608002924,-0.358066789,-14.123609096,0.016235798,0.000606385,0.006402286
1589,3.178000000,0.002000000,3.179145011,0.001088592,3.179144067,0.001089667,0.614073574,-0.378006942,-14.130991765,0.016284984,0.000473597,0.006285877
1590,3.180000000,0.002000000,3.181254297,0.002109286,3.181252126,0.002108059,0.619913406,-0.385912758,-14.137982726,0.015993378,0.000754211,0.006147294
1591,3.182000000,0.002000000,3.183361689,0.002107392,3.183360695,0.002108569,0.617923203,-0.403613143,-14.131509115,0.015613920,0.000491303,0.006138487
1592,3.184000000,0.002000000,3.185430037,0.002068348,3.185429067,0.002068372,0.619880706,-0.409548765,-14.118258001,0.015661794,0.000523710,0.006024869
1593,3.186000000,0.002000000,3.187494936,0.002064899,3.187494024,0.002064957,0.623834215,-0.416503361,-14.121974452,0.015416920,0.000667703,0.005772791
1594,3.188000000,0.002000000,3.189557658,0.002062722,3.189556794,0.002062770,0.633662735,-0.424653165,-14.108747225,0.015277380,0.000699481,0.005881860
1595,3.190000000,0.002000000,3.191621079,0.002063421,3.191620146,0.002063352,0.635585451,-0.423270878,-14.125639007,0.014646538,0.000897431,0.005687491
1596,3.192000000,0.002000000,3.193682402,0.002061323,3.193681528,0.002061382,0.639496580,-0.451292577,-14.116145499,0.014746306,0.000908301,0.005597923
1597,3.194000000,0.002000000,3.195745218,0.002062816,3.195744268,0.002062740,0.647418219,-0.439815312,-14.095949338,0.014553694,0.000909068,0.005569628
1598,3.196000000,0.002000000,3.197807004,0.002061786,3.197806162,0.002061894,0.651342756,-0.475060157,-14.076654678,0.014314870,0.000848185,0.005223673
1599,3.198000000,0.002000000,3.199910634,0.002103630,3.199908964,0.002102802,0.645332336,-0.476024747,-14.093171337,0.014029349,0.000792972,0.005418848
1600,3.200000000,0.002000000,3.201998192,0.002087558,3.201997093,0.002088129,0.655181676,-0.491428621,-14.060178473,0.014028336,0.000916183,0.005106777
1601,3.202000000,0.002000000,3.204133499,0.002135307,3.204130885,0.002133792,0.670880810,-0.505211401,-14.053804643,0.013601452,0.001060584,0.005271528
1602,3.204000000,0.002000000,3.205256617,0.001123118,3.205254144,0.001123259,0.678762500,-0.516543771,-14.067736947,0.013691868,0.001447096,0.005051910
1603,3.206000000,0.002000000,3.207435049,0.002178432,3.207432661,0.002178517,0.674790639,-0.530719645,-14.061109799,0.013505574,0.001180270,0.005128461
1604,3.208000000,0.002000000,3.209610526,0.002175477,3.209608098,0.002175437,0.690612806,-0.537871352,-14.034865755,0.013405552,0.001409577,0.004791529
1605,3.210000000,0.002000000,3.211785623,0.002175097,3.211783217,0.002175119,0.694500950,-0.545076414,-14.008165545,0.013263529,0.001391615,0.004703045
1606,3.212000000,0.002000000,3.213968411,0.002182788,3.213965878,0.002182661,0.698427579,-0.563537437,-14.018621455,0.013313705,0.001477270,0.004729702
1607,3.214000000,0.002000000,3.216133788,0.002165377,3.216131220,0.002165342,0.722246259,-0.570291943,-14.032844923,0.012972766,0.001780757,0.004564287
1608,3.216000000,0.002000000,3.217257450,0.001123662,3.217254937,0.001123717,0.738113326,-0.584338860,-14.023259611,0.012931613,0.001700815,0.004727648
1609,3.218000000,0.002000000,3.219434356,0.002176906,3.219431942,0.002177005,0.742044768,-0.596044545,-14.013631941,0.012927607,0.001874395,0.004418899
1610,3.220000000,0.002000000,3.221618726,0.002184370,3.221616268,0.002184326,0.759668961,-0.603744578,-14.007249457,0.013023287,0.002424595,0.004452088
1611,3.222000000,0.002000000,3.223791532,0.002172806,3.223789156,0.002172888,0.761865883,-0.614411616,-14.024472243,0.013073103,0.002120896,0.004448148
1612,3.224000000,0.002000000,3.225938705,0.002147173,3.225936607,0.002147451,0.769885878,-0.621159696,-14.051747484,0.013167343,0.002225398,0.004451046
1613,3.226000000,0.002000000,3.228059962,0.002121257,3.228057805,0.002121198,0.789755040,-0.644499228,-14.042577794,0.013507309,0.002310535,0.004420483
1614,3.228000000,0.002000000,3.229155824,0.001095862,3.229153726,0.001095921,0.799850075,-0.629489893,-14.046013795,0.013602451,0.002190456,0.004478713
1615,3.230000000,0.002000000,3.231283024,0.002127200,3.231281126,0.002127400,0.803863608,-0.633858666,-14.069801513,0.013887056,0.002404075,0.004427886
1616,3.232000000,0.002000000,3.233427327,0.002144303,3.233425111,0.002143985,0.807835932,-0.636066793,-14.076577221,0.014033475,0.002427251,0.004568913
1617,3.234000000,0.002000000,3.235557705,0.002130378,3.235555578,0.002130467,0.821909836,-0.634757642,-14.107359185,0.013980110,0.002502115,0.004460842
1618,3.236000000,0.002000000,3.237703350,0.002145645,3.237701187,0.002145609,0.827952363,-0.628712292,-14.124273321,0.014505599,0.002681700,0.004495987
1619,3.238000000,0.002000000,3.239846863,0.002143513,3.239844912,0.002143725,0.829699331,-0.645909187,-14.107524295,0.015039775,0.002986149,0.004665040
1620,3.240000000,0.002000000,3.241975945,0.002129082,3.241973882,0.002128970,0.827987387,-0.633382371,-14.121017659,0.015035358,0.002705032,0.004525330
1621,3.242000000,0.002000000,3.244085990,0.002110045,3.244084033,0.002110151,0.822016036,-0.648395211,-14.127903142,0.015515728,0.002815367,0.004470420
1622,3.244000000,0.002000000,3.245184449,0.001098459,3.245182059,0.001098026,0.831888940,-0.630910514,-14.110815153,0.015615158,0.002861998,0.004725171
1623,3.246000000,0.002000000,3.247339650,0.002155201,3.247337640,0.002155581,0.819899699,-0.602627887,-14.113349921,0.016184684,0.003232654,0.004737610
1624,3.248000000,0.002000000,3.249486948,0.002147298,3.249484974,0.002147334,0.820075512,-0.618842565,-14.147430127,0.016376421,0.003119499,0.004709014
1625,3.250000000,0.002000000,3.251622173,0.002135225,3.251620081,0.002135107,0.825897281,-0.612808407,-14.140455099,0.016428799,0.003252089,0.004991231
1626,3.252000000,0.002000000,3.253761578,0.002139405,3.253759356,0.002139275,0.819898786,-0.588375779,-14.119684194,0.016906142,0.003408201,0.004997935
1627,3.254000000,0.002000000,3.255897033,0.002135455,3.255895089,0.002135733,0.818247601,-0.587251115,-14.156806827,0.017435286,0.003090051,0.005139768
1628,3.256000000,0.002000000,3.258022913,0.002125880,3.258020863,0.002125774,0.816038654,-0.578781762,-14.149717778,0.017335927,0.003476055,0.005116991
1629,3.258000000,0.002000000,3.259123529,0.001100616,3.259121430,0.001100567,0.823984070,-0.567130634,-14.136279663,0.017766088,0.003660888,0.005094225
1630,3.260000000,0.002000000,3.261252886,0.002129357,3.261250819,0.002129389,0.820109104,-0.578888433,-14.139879524,0.018151347,0.003550946,0.005036607
1631,3.262000000,0.002000000,3.263408666,0.002155780,3.263405458,0.002154639,0.818100959,-0.570750355,-14.129501960,0.018441811,0.003545713,0.005178297
1632,3.264000000,0.002000000,3.265543966,0.002135300,3.265541610,0.002136152,0.800187737,-0.562320898,-14.152397797,0.018342988,0.003597531,0.005237906
1633,3.266000000,0.002000000,3.267676375,0.002132409,3.267674280,0.002132670,0.796186157,-0.555383088,-14.138868999,0.018577370,0.003790924,0.004989518
1634,3.268000000,0.002000000,3.269808463,0.002132088,3.269806363,0.002132083,0.816258235,-0.543939857,-14.139333643,0.018719729,0.003698459,0.004963517
1635,3.270000000,0.002000000,3.271947965,0.002139502,3.271945850,0.002139487,0.804338324,-0.544201634,-14.115522806,0.019154738,0.003562758,0.004961427
1636,3.272000000,0.002000000,3.274065680,0.002117715,3.274063784,0.002117934,0.796209059,-0.538919060,-14.145156175,0.018915634,0.003804638,0.005274647
1637,3.274000000,0.002000000,3.275162681,0.001097001,3.275160739,0.001096955,0.788276948,-0.536751407,-14.131529589,0.019203810,0.003750146,0.005218374
1638,3.276000000,0.002000000,3.277290658,0.002127977,3.277288600,0.002127861,0.794046124,-0.549294028,-14.125086072,0.019298326,0.004140502,0.005108658
1639,3.278000000,0.002000000,3.279419045,0.002128387,3.279417106,0.002128506,0.786124928,-0.530888100,-14.107793792,0.019296892,0.004028904,0.005081228
1640,3.280000000,0.002000000,3.281547669,0.002128624,3.281545678,0.002128572,0.782178670,-0.526187102,-14.114485261,0.019291197,0.004138759,0.004888135
1641,3.282000000,0.002000000,3.283679587,0.002131918,3.283677510,0.002131832,0.776115601,-0.531740369,-14.121052777,0.019531647,0.004330232,0.004946879
1642,3.284000000,0.002000000,3.285813612,0.002134025,3.285811630,0.002134120,0.762113623,-0.530276110,-14.144210566,0.018998022,0.004473120,0.004836582
1643,3.286000000,0.002000000,3.287952139,0.002138527,3.287950040,0.002138410,0.777938887,-0.530476594,-14.110968110,0.019095031,0.004586405,0.004751614
1644,3.288000000,0.002000000,3.290069203,0.002117064,3.290067315,0.002117275,0.771996187,-0.531599056,-14.114263790,0.019381683,0.004639585,0.004697535
1645,3.290000000,0.002000000,3.291162291,0.001093088,3.291160351,0.001093036,0.757956126,-0.543917237,-14.147676178,0.019090664,0.004864471,0.004671467
1646,3.292000000,0.002000000,3.293289533,0.002127242,3.293287540,0.002127189,0.755999689,-0.542744645,-14.151067540,0.019183794,0.004918801,0.004561114
1647,3.294000000,0.002000000,3.295421866,0.002132333,3.295419541,0.002132001,0.753919033,-0.553313235,-14.137673626,0.018994785,0.004872872,0.004556495
1648,3.296000000,0.002000000,3.297555375,0.002133509,3.297552589,0.002133048,0.755811110,-0.537780434,-14.147479734,0.019132879,0.005276839,0.004537870
1649,3.298000000,0.002000000,3.299713154,0.002157779,3.299710899,0.002158310,0.745874562,-0.536587681,-14.150755933,0.019174257,0.005417639,0.004260365
1650,3.300000000,0.002000000,3.301859955,0.002146801,3.301857964,0.002147065,0.731763898,-0.567929023,-14.147388349,0.018989126,0.005378921,0.004336541
1651,3.302000000,0.002000000,3.303984839,0.002124884,3.303982802,0.002124838,0.727655973,-0.549166798,-14.130165039,0.019173989,0.005761735,0.004148127
1652,3.304000000,0.002000000,3.306104164,0.002119325,3.306102287,0.002119485,0.713360577,-0.540083999,-14.146087299,0.019457815,0.006525098,0.004301446
1653,3.306000000,0.002000000,3.307197772,0.001093608,3.307195865,0.001093578,0.691399048,-0.536458405,-14.145516501,0.019549041,0.006694169,0.004136390
1654,3.308000000,0.002000000,3.309338528,0.002140756,3.309336365,0.002140500,0.678931346,-0.528608339,-14.131254777,0.019878191,0.007713123,0.004066251
1655,3.310000000,0.002000000,3.311466796,0.002128268,3.311464771,0.002128406,0.657022160,-0.522670545,-14.134138543,0.020061849,0.007935951,0.003763102
1656,3.312000000,0.002000000,3.313607933,0.002141137,3.313605856,0.002141085,0.644987706,-0.512611557,-14.177281058,0.020102444,0.008393893,0.003802423
1657,3.314000000,0.002000000,3.315737492,0.002129559,3.315735501,0.002129645,0.624848734,-0.503224351,-14.142829481,0.020389445,0.008674092,0.003749568
1658,3.316000000,0.002000000,3.317878135,0.002140643,3.317876135,0.002140634,0.620682723,-0.511951977,-14.163034193,0.020526322,0.009252954,0.003561366
1659,3.318000000,0.002000000,3.319998030,0.002119895,3.319996150,0.002120015,0.620620589,-0.500220878,-14.152660377,0.020813769,0.009412159,0.003621807
1660,3.320000000,0.002000000,3.322120587,0.002122557,3.322118639,0.002122489,0.606439058,-0.503218320,-14.152268364,0.021144102,0.009992513,0.003461575
1661,3.322000000,0.002000000,3.323217951,0.001097364,3.323216034,0.001097395,0.602436003,-0.491279189,-14.168821691,0.021137131,0.010262368,0.003356614
1662,3.324000000,0.002000000,3.325359914,0.002141963,3.325357979,0.002141945,0.598317913,-0.488728211,-14.161774915,0.021426474,0.010479658,0.003472203
1663,3.326000000,0.002000000,3.327487649,0.002127735,3.327485712,0.002127733,0.592329484,-0.504092412,-14.148512164,0.021283961,0.010354309,0.003325976
1664,3.328000000,0.002000000,3.329621116,0.002133467,3.329619108,0.002133396,0.588055648,-0.494699332,-14.104280450,0.021621196,0.010714508,0.003357555
1665,3.330000000,0.002000000,3.331748971,0.002127855,3.331746992,0.002127884,0.572121418,-0.492126910,-14.117365275,0.021903824,0.010932595,0.003222979
1666,3.332000000,0.002000000,3.333895610,0.002146639,3.333893475,0.002146483,0.581693969,-0.488153421,-14.096962281,0.022049363,0.011508655,0.003397483
1667,3.334000000,0.002000000,3.336022183,0.002126573,3.336020174,0.002126699,0.585849423,-0.479358398,-14.073656106,0.022239070,0.011288579,0.003171475
1668,3.336000000,0.002000000,3.337118989,0.001096806,3.337116997,0.001096823,0.573662186,-0.479261971,-14.049710121,0.022044252,0.011575213,0.003003963
1669,3.338000000,0.002000000,3.339246140,0.002127151,3.339244178,0.002127181,0.579522527,-0.468814776,-14.025998187,0.022141837,0.011683216,0.003089583
1670,3.340000000,0.002000000,3.341374312,0.002128172,3.341372247,0.002128069,0.579671677,-0.476234796,-14.006139935,0.022672798,0.011436274,0.003001747
1671,3.342000000,0.002000000,3.343501245,0.002126933,3.343499304,0.002127057,0.569490196,-0.463263666,-13.985271485,0.022527613,0.011687255,0.003032642
1672,3.344000000,0.002000000,3.345629625,0.002128380,3.345627708,0.002128404,0.575416880,-0.469479331,-13.948576633,0.022530327,0.011586367,0.002915122
1673,3.346000000,0.002000000,3.347757257,0.002127632,3.347755233,0.002127525,0.567300423,-0.460530627,-13.894111421,0.022636178,0.011371309,0.003189527
1674,3.348000000,0.002000000,3.349894287,0.002137030,3.349892308,0.002137075,0.577161402,-0.468575406,-13.887748069,0.022828018,0.011592167,0.003135061
1675,3.350000000,0.002000000,3.352022816,0.002128529,3.352022030,0.002129722,0.585180311,-0.452907199,-13.837317910,0.022974386,0.011345608,0.003075365
1676,3.352000000,0.002000000,3.354130101,0.002107285,3.354127860,0.002105830,0.580816890,-0.443514478,-13.786330189,0.022926071,0.011767642,0.003021497
1677,3.354000000,0.002000000,3.355228207,0.001098106,3.355226142,0.001098282,0.578836517,-0.454692944,-13.735990187,0.022936449,0.011285210,0.003092987
1678,3.356000000,0.002000000,3.357368929,0.002140722,3.357366972,0.002140830,0.590802586,-0.452869047,-13.699271490,0.022845436,0.011014661,0.003114527
1679,3.358000000,0.002000000,3.359501611,0.002132682,3.359499576,0.002132604,0.590552362,-0.443717659,-13.648392598,0.022802135,0.011103645,0.003224544
1680,3.360000000,0.002000000,3.361630981,0.002129370,3.361629006,0.002129430,0.596530017,-0.443309089,-13.588082523,0.022807034,0.010784550,0.003103567
1681,3.362000000,0.002000000,3.363759215,0.002128234,3.363757228,0.002128222,0.586494415,-0.440395853,-13.537202729,0.022382429,0.010386589,0.003176778
1682,3.364000000,0.002000000,3.365898770,0.002139555,3.365896660,0.002139432,0.590449465,-0.424639698,-13.479983474,0.022621035,0.010363069,0.002951660
1683,3.366000000,0.002000000,3.368035906,0.002137136,3.368035081,0.002138421,0.604208002,-0.423971316,-13.422969318,0.022099830,0.010184141,0.002998427
1684,3.368000000,0.002000000,3.369119074,0.001083168,3.369116984,0.001081903,0.604005449,-0.419739774,-13.362106477,0.021915927,0.010030302,0.003131052
1685,3.370000000,0.002000000,3.371262061,0.002142987,3.371259573,0.002142589,0.602196121,-0.428941696,-13.308645525,0.021827083,0.009330520,0.002975770
1686,3.372000000,0.002000000,3.373394358,0.002132297,3.373392291,0.002132718,0.599849139,-0.421233382,-13.227361871,0.021403813,0.009265429,0.003107261
1687,3.374000000,0.002000000,3.375522604,0.002128246,3.375520673,0.002128382,0.601712770,-0.439562821,-13.157152989,0.020689794,0.008883137,0.002838008
1688,3.376000000,0.002000000,3.377652703,0.002130099,3.377650671,0.002129998,0.609379820,-0.424021995,-13.052571073,0.020457718,0.008761415,0.002857268
1689,3.378000000,0.002000000,3.379781258,0.002128555,3.379779288,0.002128617,0.603344438,-0.428511205,-12.981957768,0.019454139,0.008213889,0.002587312
1690,3.380000000,0.002000000,3.381920091,0.002138833,3.381918122,0.002138834,0.599077549,-0.450304399,-12.887839211,0.019083590,0.007860016,0.002568808
1691,3.382000000,0.002000000,3.384044056,0.002123965,3.384041943,0.002123821,0.587053521,-0.439732966,-12.796437336,0.018614049,0.007220509,0.002608764
1692,3.384000000,0.002000000,3.385142979,0.001098923,3.385140891,0.001098948,0.592526641,-0.453157947,-12.692275554,0.017804977,0.007283957,0.002398396
1693,3.386000000,0.002000000,3.387271824,0.002128845,3.387269694,0.002128803,0.580393450,-0.442583701,-12.590740096,0.016998070,0.006733941,0.002353145
1694,3.388000000,0.002000000,3.389400130,0.002128306,3.389398184,0.002128490,0.572099133,-0.443083446,-12.509661965,0.016617733,0.006757993,0.002176501
